Date,Start Date,End Date,Portfolio name,Campaign Type,Campaign Name,Status,Currency,Budget,Targeting Type,Bidding strategy,Impressions,Clicks,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),7 Day Total Orders (#),"Total Advertising Cost of Sales (ACoS) ","7 Day Total Sales "
"Oct 29, 2019","Oct 22, 2019",,No Portfolio,Sponsored Products,"31\"" x 19\""-Auto",ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,1061,2,0.19%,$0.95,$0.475,0,0.00%,$0.0
"Oct 29, 2019","Aug 22, 2019",,No Portfolio,Sponsored Products,B07JMDZBSR,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,177,3,1.70%,$2.26,$0.7533333,0,0.00%,$0.0
"Oct 29, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"63\"" x 27.5\"" -key words 3 manual",ENABLED,USD,$3.0,Manual targeting,Dynamic bids - down only,2575,6,0.23%,$2.87,$0.47833329999999996,1,7.18%,$39.99
"Oct 29, 2019","Oct 15, 2019",,No Portfolio,Sponsored Products,XP Auto,PAUSED,USD,$1.5,Automatic targeting,Dynamic bids - down only,32,0,0.00%,$0.0,$0.0,0,0.00%,$0.0
"Oct 30, 2019","Oct 9, 2019",,No Portfolio,Sponsored Products,YSD 简约风,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - up and down,1440,8,0.56%,$11.2,$1.4,0,0.00%,$0.0
"Oct 30, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"31\"" x 19\""  - key words 1 manual",ENABLED,USD,$4.0,Manual targeting,Dynamic bids - down only,661,4,0.61%,$2.5,$0.625,0,0.00%,$0.0
"Oct 30, 2019","Aug 22, 2019",,No Portfolio,Sponsored Products,B07JMDZBSR,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,215,4,1.86%,$2.09,$0.5225,0,0.00%,$0.0
"Oct 30, 2019","Sep 10, 2019",,No Portfolio,Sponsored Products,DL门垫自动,ENABLED,USD,$2.0,Automatic targeting,Dynamic bids - down only,1733,3,0.17%,$2.04,$0.68,0,0.00%,$0.0
"Oct 30, 2019","Oct 10, 2019",,No Portfolio,Sponsored Products,SQ 自动,ENABLED,USD,$2.5,Automatic targeting,Dynamic bids - up and down,2072,5,0.24%,$4.63,$0.9259999999999999,0,0.00%,$0.0
"Oct 30, 2019","Oct 22, 2019",,No Portfolio,Sponsored Products,"31\"" x 19\""-Auto",ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,750,2,0.27%,$1.27,$0.635,0,0.00%,$0.0
"Oct 30, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"63\"" x 27.5\"" -key words 3 manual",ENABLED,USD,$3.0,Manual targeting,Dynamic bids - down only,1793,4,0.22%,$2.73,$0.6825,0,0.00%,$0.0
"Oct 30, 2019","Oct 15, 2019",,No Portfolio,Sponsored Products,XP Auto,PAUSED,USD,$1.5,Automatic targeting,Dynamic bids - down only,76,0,0.00%,$0.0,$0.0,0,0.00%,$0.0
"Oct 31, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"63\"" x 27.5\"" -key words 3 manual",ENABLED,USD,$3.0,Manual targeting,Dynamic bids - down only,1453,4,0.28%,$2.53,$0.6325,0,0.00%,$0.0
"Oct 31, 2019","Oct 22, 2019",,No Portfolio,Sponsored Products,"31\"" x 19\""-Auto",ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,346,2,0.58%,$1.28,$0.64,0,0.00%,$0.0
"Oct 31, 2019","Oct 10, 2019",,No Portfolio,Sponsored Products,SQ 自动,ENABLED,USD,$2.5,Automatic targeting,Dynamic bids - up and down,826,1,0.12%,$0.72,$0.72,0,0.00%,$0.0
"Oct 31, 2019","Oct 9, 2019",,No Portfolio,Sponsored Products,YSD 简约风,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - up and down,2014,7,0.35%,$8.48,$1.2114286,0,0.00%,$0.0
"Oct 31, 2019","Oct 15, 2019",,No Portfolio,Sponsored Products,XP Auto,PAUSED,USD,$1.5,Automatic targeting,Dynamic bids - down only,80,0,0.00%,$0.0,$0.0,0,0.00%,$0.0
"Oct 31, 2019","Sep 10, 2019",,No Portfolio,Sponsored Products,DL门垫自动,ENABLED,USD,$2.0,Automatic targeting,Dynamic bids - down only,1478,3,0.20%,$2.42,$0.8066667,0,0.00%,$0.0
"Oct 31, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"31\"" x 19\""  - key words 1 manual",ENABLED,USD,$4.0,Manual targeting,Dynamic bids - down only,269,4,1.49%,$2.06,$0.515,0,0.00%,$0.0
"Oct 31, 2019","Aug 22, 2019",,No Portfolio,Sponsored Products,B07JMDZBSR,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,298,3,1.01%,$1.97,$0.6566666999999999,0,0.00%,$0.0
"Nov 1, 2019","Sep 10, 2019",,No Portfolio,Sponsored Products,DL门垫自动,ENABLED,USD,$2.0,Automatic targeting,Dynamic bids - down only,1270,3,0.24%,$2.95,$0.9833333000000001,0,0.00%,$0.0
"Nov 1, 2019","Oct 22, 2019",,No Portfolio,Sponsored Products,"31\"" x 19\""-Auto",ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,364,2,0.55%,$1.25,$0.625,0,0.00%,$0.0
"Nov 1, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"63\"" x 27.5\"" -key words 3 manual",ENABLED,USD,$3.0,Manual targeting,Dynamic bids - down only,559,3,0.54%,$2.18,$0.7266667,0,0.00%,$0.0
"Nov 1, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"31\"" x 19\""  - key words 1 manual",ENABLED,USD,$4.0,Manual targeting,Dynamic bids - down only,545,4,0.73%,$2.43,$0.6075,0,0.00%,$0.0
"Nov 1, 2019","Oct 15, 2019",,No Portfolio,Sponsored Products,XP Auto,PAUSED,USD,$1.5,Automatic targeting,Dynamic bids - down only,54,0,0.00%,$0.0,$0.0,0,0.00%,$0.0
"Nov 1, 2019","Oct 9, 2019",,No Portfolio,Sponsored Products,YSD 简约风,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - up and down,4913,7,0.14%,$10.08,$1.44,0,0.00%,$0.0
"Nov 1, 2019","Oct 10, 2019",,No Portfolio,Sponsored Products,SQ 自动,ENABLED,USD,$2.5,Automatic targeting,Dynamic bids - up and down,1244,2,0.16%,$1.62,$0.81,0,0.00%,$0.0
"Nov 1, 2019","Aug 22, 2019",,No Portfolio,Sponsored Products,B07JMDZBSR,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,428,5,1.17%,$3.24,$0.648,1,6.48%,$49.99
"Nov 2, 2019","Oct 9, 2019",,No Portfolio,Sponsored Products,YSD 简约风,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - up and down,1460,6,0.41%,$9.26,$1.5433332999999998,0,0.00%,$0.0
"Nov 2, 2019","Oct 22, 2019",,No Portfolio,Sponsored Products,"31\"" x 19\""-Auto",ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,773,4,0.52%,$1.13,$0.2825,0,0.00%,$0.0
"Nov 2, 2019","Oct 10, 2019",,No Portfolio,Sponsored Products,SQ 自动,ENABLED,USD,$2.5,Automatic targeting,Dynamic bids - up and down,563,6,1.07%,$4.61,$0.7683333,0,0.00%,$0.0
"Nov 2, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"63\"" x 27.5\"" -key words 3 manual",ENABLED,USD,$3.0,Manual targeting,Dynamic bids - down only,1039,6,0.58%,$2.16,$0.36,0,0.00%,$0.0
"Nov 2, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"31\"" x 19\""  - key words 1 manual",ENABLED,USD,$4.0,Manual targeting,Dynamic bids - down only,231,3,1.30%,$2.07,$0.69,0,0.00%,$0.0
"Nov 2, 2019","Sep 10, 2019",,No Portfolio,Sponsored Products,DL门垫自动,ENABLED,USD,$2.0,Automatic targeting,Dynamic bids - down only,973,3,0.31%,$2.17,$0.7233333000000001,0,0.00%,$0.0
"Nov 2, 2019","Aug 22, 2019",,No Portfolio,Sponsored Products,B07JMDZBSR,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,813,6,0.74%,$3.59,$0.5983333,0,0.00%,$0.0
"Nov 2, 2019","Oct 15, 2019",,No Portfolio,Sponsored Products,XP Auto,PAUSED,USD,$1.5,Automatic targeting,Dynamic bids - down only,18,0,0.00%,$0.0,$0.0,0,0.00%,$0.0
"Nov 3, 2019","Oct 15, 2019",,No Portfolio,Sponsored Products,XP Auto,PAUSED,USD,$1.5,Automatic targeting,Dynamic bids - down only,15,0,0.00%,$0.0,$0.0,0,0.00%,$0.0
"Nov 3, 2019","Oct 9, 2019",,No Portfolio,Sponsored Products,YSD 简约风,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - up and down,1502,7,0.47%,$10.65,$1.5214286000000001,0,0.00%,$0.0
"Nov 3, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"31\"" x 19\""  - key words 1 manual",ENABLED,USD,$4.0,Manual targeting,Dynamic bids - down only,797,5,0.63%,$2.38,$0.47600000000000003,0,0.00%,$0.0
"Nov 3, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"63\"" x 27.5\"" -key words 3 manual",ENABLED,USD,$3.0,Manual targeting,Dynamic bids - down only,922,2,0.22%,$1.39,$0.695,0,0.00%,$0.0
"Nov 3, 2019","Oct 22, 2019",,No Portfolio,Sponsored Products,"31\"" x 19\""-Auto",ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,330,2,0.61%,$1.34,$0.67,0,0.00%,$0.0
"Nov 3, 2019","Sep 10, 2019",,No Portfolio,Sponsored Products,DL门垫自动,ENABLED,USD,$2.0,Automatic targeting,Dynamic bids - down only,1110,2,0.18%,$2.33,$1.165,0,0.00%,$0.0
"Nov 3, 2019","Oct 10, 2019",,No Portfolio,Sponsored Products,SQ 自动,ENABLED,USD,$2.5,Automatic targeting,Dynamic bids - up and down,1242,5,0.40%,$5.15,$1.03,1,16.10%,$31.99
"Nov 3, 2019","Aug 22, 2019",,No Portfolio,Sponsored Products,B07JMDZBSR,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,866,5,0.58%,$3.67,$0.7340000000000001,0,0.00%,$0.0
"Nov 4, 2019","Oct 9, 2019",,No Portfolio,Sponsored Products,YSD 简约风,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - up and down,2275,10,0.44%,$7.7,$0.77,0,0.00%,$0.0
"Nov 4, 2019","Oct 15, 2019",,No Portfolio,Sponsored Products,XP Auto,PAUSED,USD,$1.5,Automatic targeting,Dynamic bids - down only,79,0,0.00%,$0.0,$0.0,0,0.00%,$0.0
"Nov 4, 2019","Oct 22, 2019",,No Portfolio,Sponsored Products,"31\"" x 19\""-Auto",ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,335,3,0.90%,$1.4,$0.46666670000000005,0,0.00%,$0.0
"Nov 4, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"63\"" x 27.5\"" -key words 3 manual",ENABLED,USD,$3.0,Manual targeting,Dynamic bids - down only,1130,4,0.35%,$2.16,$0.54,0,0.00%,$0.0
"Nov 4, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"31\"" x 19\""  - key words 1 manual",ENABLED,USD,$4.0,Manual targeting,Dynamic bids - down only,698,4,0.57%,$2.22,$0.555,0,0.00%,$0.0
"Nov 4, 2019","Aug 22, 2019",,No Portfolio,Sponsored Products,B07JMDZBSR,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,846,5,0.59%,$4.01,$0.802,0,0.00%,$0.0
"Nov 4, 2019","Oct 10, 2019",,No Portfolio,Sponsored Products,SQ 自动,ENABLED,USD,$2.5,Automatic targeting,Dynamic bids - up and down,2730,5,0.18%,$5.76,$1.1520000000000001,0,0.00%,$0.0
"Nov 4, 2019","Sep 10, 2019",,No Portfolio,Sponsored Products,DL门垫自动,ENABLED,USD,$2.0,Automatic targeting,Dynamic bids - down only,298,2,0.67%,$2.06,$1.03,0,0.00%,$0.0
"Nov 5, 2019","Aug 22, 2019",,No Portfolio,Sponsored Products,B07JMDZBSR,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,1104,5,0.45%,$3.26,$0.652,0,0.00%,$0.0
"Nov 5, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"31\"" x 19\""  - key words 1 manual",ENABLED,USD,$4.0,Manual targeting,Dynamic bids - down only,437,4,0.92%,$1.98,$0.495,0,0.00%,$0.0
"Nov 5, 2019","Sep 10, 2019",,No Portfolio,Sponsored Products,DL门垫自动,ENABLED,USD,$2.0,Automatic targeting,Dynamic bids - down only,4364,4,0.09%,$3.82,$0.955,0,0.00%,$0.0
"Nov 5, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"63\"" x 27.5\"" -key words 3 manual",ENABLED,USD,$3.0,Manual targeting,Dynamic bids - down only,807,3,0.37%,$2.15,$0.7166667,0,0.00%,$0.0
"Nov 5, 2019","Oct 22, 2019",,No Portfolio,Sponsored Products,"31\"" x 19\""-Auto",ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,332,2,0.60%,$1.28,$0.64,0,0.00%,$0.0
"Nov 5, 2019","Oct 9, 2019",,No Portfolio,Sponsored Products,YSD 简约风,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - up and down,5105,7,0.14%,$9.39,$1.3414286000000002,0,0.00%,$0.0
"Nov 5, 2019","Oct 15, 2019",,No Portfolio,Sponsored Products,XP Auto,PAUSED,USD,$1.5,Automatic targeting,Dynamic bids - down only,0,0,0.00%,$0.0,$0.0,0,0.00%,$0.0
"Nov 5, 2019","Oct 10, 2019",,No Portfolio,Sponsored Products,SQ 自动,ENABLED,USD,$2.5,Automatic targeting,Dynamic bids - up and down,2025,2,0.10%,$2.95,$1.475,0,0.00%,$0.0
"Nov 5, 2019","Nov 5, 2019",,No Portfolio,Sponsored Products,YSD手动,ENABLED,USD,$3.5,Manual targeting,Dynamic bids - down only,92,1,1.09%,$0.99,$0.99,0,0.00%,$0.0
"Nov 6, 2019","Oct 22, 2019",,No Portfolio,Sponsored Products,"31\"" x 19\""-Auto",ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,1013,2,0.20%,$1.22,$0.61,0,0.00%,$0.0
"Nov 6, 2019","Sep 10, 2019",,No Portfolio,Sponsored Products,DL门垫自动,ENABLED,USD,$2.0,Automatic targeting,Dynamic bids - down only,4928,2,0.04%,$2.39,$1.195,0,0.00%,$0.0
"Nov 6, 2019","Oct 10, 2019",,No Portfolio,Sponsored Products,SQ 自动,ENABLED,USD,$2.5,Automatic targeting,Dynamic bids - up and down,512,3,0.59%,$3.86,$1.2866667,0,0.00%,$0.0
"Nov 6, 2019","Nov 5, 2019",,No Portfolio,Sponsored Products,SQ 手动,ENABLED,USD,$2.0,Manual targeting,Dynamic bids - down only,1,0,0.00%,$0.0,$0.0,0,0.00%,$0.0
"Nov 6, 2019","Nov 5, 2019",,No Portfolio,Sponsored Products,YSD手动,ENABLED,USD,$3.5,Manual targeting,Dynamic bids - down only,82,2,2.44%,$1.61,$0.805,0,0.00%,$0.0
"Nov 6, 2019","Aug 22, 2019",,No Portfolio,Sponsored Products,B07JMDZBSR,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,1146,6,0.52%,$3.62,$0.6033333,0,0.00%,$0.0
"Nov 6, 2019","Oct 9, 2019",,No Portfolio,Sponsored Products,YSD 简约风,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - up and down,1959,6,0.31%,$6.47,$1.0783333,0,0.00%,$0.0
"Nov 6, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"31\"" x 19\""  - key words 1 manual",ENABLED,USD,$4.0,Manual targeting,Dynamic bids - down only,264,4,1.52%,$2.77,$0.6925,0,0.00%,$0.0
"Nov 6, 2019","Nov 6, 2019",,No Portfolio,Sponsored Products,清仓厨房垫,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,116,1,0.86%,$0.45,$0.45,0,0.00%,$0.0
"Nov 6, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"63\"" x 27.5\"" -key words 3 manual",ENABLED,USD,$3.0,Manual targeting,Dynamic bids - down only,1714,6,0.35%,$2.61,$0.435,1,8.70%,$29.99
"Nov 7, 2019","Oct 10, 2019",,No Portfolio,Sponsored Products,SQ 自动,ENABLED,USD,$2.5,Automatic targeting,Dynamic bids - up and down,596,1,0.17%,$2.84,$2.84,0,0.00%,$0.0
"Nov 7, 2019","Oct 22, 2019",,No Portfolio,Sponsored Products,"31\"" x 19\""-Auto",ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,511,1,0.20%,$0.63,$0.63,0,0.00%,$0.0
"Nov 7, 2019","Nov 6, 2019",,No Portfolio,Sponsored Products,清仓厨房垫,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,3417,7,0.21%,$3.29,$0.47,0,0.00%,$0.0
"Nov 7, 2019","Oct 9, 2019",,No Portfolio,Sponsored Products,YSD 简约风,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - up and down,1314,4,0.30%,$7.44,$1.86,0,0.00%,$0.0
"Nov 7, 2019","Aug 22, 2019",,No Portfolio,Sponsored Products,B07JMDZBSR,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,685,6,0.88%,$3.31,$0.5516667000000001,0,0.00%,$0.0
"Nov 7, 2019","Sep 10, 2019",,No Portfolio,Sponsored Products,DL门垫自动,ENABLED,USD,$2.0,Automatic targeting,Dynamic bids - down only,6168,0,0.00%,$0.0,$0.0,0,0.00%,$0.0
"Nov 7, 2019","Nov 5, 2019",,No Portfolio,Sponsored Products,SQ 手动,ENABLED,USD,$2.0,Manual targeting,Dynamic bids - down only,26,0,0.00%,$0.0,$0.0,0,0.00%,$0.0
"Nov 7, 2019","Nov 5, 2019",,No Portfolio,Sponsored Products,YSD手动,ENABLED,USD,$3.5,Manual targeting,Dynamic bids - down only,146,2,1.37%,$1.33,$0.665,0,0.00%,$0.0
"Nov 7, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"31\"" x 19\""  - key words 1 manual",ENABLED,USD,$4.0,Manual targeting,Dynamic bids - down only,307,4,1.30%,$2.28,$0.57,0,0.00%,$0.0
"Nov 7, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"63\"" x 27.5\"" -key words 3 manual",ENABLED,USD,$3.0,Manual targeting,Dynamic bids - down only,1701,8,0.47%,$4.08,$0.51,0,0.00%,$0.0
"Nov 8, 2019","Sep 10, 2019",,No Portfolio,Sponsored Products,DL门垫自动,ENABLED,USD,$2.0,Automatic targeting,Dynamic bids - down only,3602,2,0.06%,$1.16,$0.58,0,0.00%,$0.0
"Nov 8, 2019","Nov 5, 2019",,No Portfolio,Sponsored Products,YSD手动,ENABLED,USD,$3.5,Manual targeting,Dynamic bids - down only,76,1,1.32%,$0.83,$0.83,0,0.00%,$0.0
"Nov 8, 2019","Nov 5, 2019",,No Portfolio,Sponsored Products,SQ 手动,ENABLED,USD,$2.0,Manual targeting,Dynamic bids - down only,14,0,0.00%,$0.0,$0.0,0,0.00%,$0.0
"Nov 8, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"31\"" x 19\""  - key words 1 manual",ENABLED,USD,$4.0,Manual targeting,Dynamic bids - down only,890,4,0.45%,$2.69,$0.6725,0,0.00%,$0.0
"Nov 8, 2019","Oct 10, 2019",,No Portfolio,Sponsored Products,SQ 自动,ENABLED,USD,$2.5,Automatic targeting,Dynamic bids - up and down,2757,2,0.07%,$2.46,$1.23,0,0.00%,$0.0
"Nov 8, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"63\"" x 27.5\"" -key words 3 manual",ENABLED,USD,$3.0,Manual targeting,Dynamic bids - down only,968,7,0.72%,$4.96,$0.7085714,0,0.00%,$0.0
"Nov 8, 2019","Nov 6, 2019",,No Portfolio,Sponsored Products,清仓厨房垫,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,1045,7,0.67%,$3.29,$0.47,0,0.00%,$0.0
"Nov 8, 2019","Oct 9, 2019",,No Portfolio,Sponsored Products,YSD 简约风,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - up and down,1239,5,0.40%,$6.74,$1.348,0,0.00%,$0.0
"Nov 8, 2019","Aug 22, 2019",,No Portfolio,Sponsored Products,B07JMDZBSR,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,702,7,1.00%,$2.94,$0.42,0,0.00%,$0.0
"Nov 8, 2019","Oct 22, 2019",,No Portfolio,Sponsored Products,"31\"" x 19\""-Auto",ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,250,0,0.00%,$0.0,$0.0,0,0.00%,$0.0
"Nov 9, 2019","Oct 9, 2019",,No Portfolio,Sponsored Products,YSD 简约风,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - up and down,1138,5,0.44%,$7.85,$1.57,0,0.00%,$0.0
"Nov 9, 2019","Oct 22, 2019",,No Portfolio,Sponsored Products,"31\"" x 19\""-Auto",ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,257,1,0.39%,$0.69,$0.69,1,2.30%,$29.99
"Nov 9, 2019","Oct 10, 2019",,No Portfolio,Sponsored Products,SQ 自动,ENABLED,USD,$2.5,Automatic targeting,Dynamic bids - up and down,438,3,0.69%,$2.89,$0.9633333000000001,0,0.00%,$0.0
"Nov 9, 2019","Nov 6, 2019",,No Portfolio,Sponsored Products,清仓厨房垫,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,1884,7,0.37%,$3.29,$0.47,0,0.00%,$0.0
"Nov 9, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"63\"" x 27.5\"" -key words 3 manual",ENABLED,USD,$3.0,Manual targeting,Dynamic bids - down only,1372,6,0.44%,$2.62,$0.4366667,0,0.00%,$0.0
"Nov 9, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"31\"" x 19\""  - key words 1 manual",ENABLED,USD,$4.0,Manual targeting,Dynamic bids - down only,283,4,1.41%,$2.29,$0.5725,0,0.00%,$0.0
"Nov 9, 2019","Nov 5, 2019",,No Portfolio,Sponsored Products,YSD手动,ENABLED,USD,$3.5,Manual targeting,Dynamic bids - down only,103,1,0.97%,$0.81,$0.81,0,0.00%,$0.0
"Nov 9, 2019","Sep 10, 2019",,No Portfolio,Sponsored Products,DL门垫自动,ENABLED,USD,$2.0,Automatic targeting,Dynamic bids - down only,2122,3,0.14%,$2.06,$0.6866667,0,0.00%,$0.0
"Nov 9, 2019","Aug 22, 2019",,No Portfolio,Sponsored Products,B07JMDZBSR,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,1194,4,0.34%,$2.86,$0.715,0,0.00%,$0.0
"Nov 9, 2019","Nov 5, 2019",,No Portfolio,Sponsored Products,SQ 手动,ENABLED,USD,$2.0,Manual targeting,Dynamic bids - down only,13,0,0.00%,$0.0,$0.0,0,0.00%,$0.0
"Nov 10, 2019","Nov 5, 2019",,No Portfolio,Sponsored Products,SQ 手动,ENABLED,USD,$2.0,Manual targeting,Dynamic bids - down only,23,0,0.00%,$0.0,$0.0,0,0.00%,$0.0
"Nov 10, 2019","Sep 10, 2019",,No Portfolio,Sponsored Products,DL门垫自动,ENABLED,USD,$2.0,Automatic targeting,Dynamic bids - down only,3488,2,0.06%,$1.99,$0.995,0,0.00%,$0.0
"Nov 10, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"31\"" x 19\""  - key words 1 manual",ENABLED,USD,$4.0,Manual targeting,Dynamic bids - down only,259,4,1.54%,$2.26,$0.565,0,0.00%,$0.0
"Nov 10, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"63\"" x 27.5\"" -key words 3 manual",ENABLED,USD,$3.0,Manual targeting,Dynamic bids - down only,2677,8,0.30%,$4.32,$0.54,0,0.00%,$0.0
"Nov 10, 2019","Nov 5, 2019",,No Portfolio,Sponsored Products,YSD手动,ENABLED,USD,$3.5,Manual targeting,Dynamic bids - down only,165,2,1.21%,$0.94,$0.47,0,0.00%,$0.0
"Nov 10, 2019","Oct 9, 2019",,No Portfolio,Sponsored Products,YSD 简约风,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - up and down,1972,5,0.25%,$6.15,$1.23,0,0.00%,$0.0
"Nov 10, 2019","Aug 22, 2019",,No Portfolio,Sponsored Products,B07JMDZBSR,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,687,6,0.87%,$2.93,$0.48833329999999997,1,5.86%,$49.99
"Nov 10, 2019","Oct 22, 2019",,No Portfolio,Sponsored Products,"31\"" x 19\""-Auto",ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,620,2,0.32%,$0.79,$0.395,0,0.00%,$0.0
"Nov 10, 2019","Oct 10, 2019",,No Portfolio,Sponsored Products,SQ 自动,ENABLED,USD,$2.5,Automatic targeting,Dynamic bids - up and down,1668,4,0.24%,$3.03,$0.7575,1,9.47%,$31.99
"Nov 10, 2019","Nov 6, 2019",,No Portfolio,Sponsored Products,清仓厨房垫,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,1888,7,0.37%,$3.09,$0.4414286,0,0.00%,$0.0
"Nov 11, 2019","Nov 6, 2019",,No Portfolio,Sponsored Products,清仓厨房垫,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,781,5,0.64%,$3.24,$0.648,0,0.00%,$0.0
"Nov 11, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"63\"" x 27.5\"" -key words 3 manual",ENABLED,USD,$3.0,Manual targeting,Dynamic bids - down only,499,3,0.60%,$1.86,$0.62,0,0.00%,$0.0
"Nov 11, 2019","Nov 15, 2018",,No Portfolio,Sponsored Products,"31\"" x 19\""  - key words 1 manual",ENABLED,USD,$4.0,Manual targeting,Dynamic bids - down only,786,4,0.51%,$2.54,$0.635,0,0.00%,$0.0
"Nov 11, 2019","Sep 10, 2019",,No Portfolio,Sponsored Products,DL门垫自动,ENABLED,USD,$2.0,Automatic targeting,Dynamic bids - down only,868,4,0.46%,$2.98,$0.745,0,0.00%,$0.0
"Nov 11, 2019","Oct 10, 2019",,No Portfolio,Sponsored Products,SQ 自动,ENABLED,USD,$2.5,Automatic targeting,Dynamic bids - up and down,3298,2,0.06%,$3.75,$1.875,0,0.00%,$0.0
"Nov 11, 2019","Oct 9, 2019",,No Portfolio,Sponsored Products,YSD 简约风,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - up and down,1531,4,0.26%,$6.13,$1.5325,0,0.00%,$0.0
"Nov 11, 2019","Nov 5, 2019",,No Portfolio,Sponsored Products,YSD手动,ENABLED,USD,$3.5,Manual targeting,Dynamic bids - down only,36,1,2.78%,$0.58,$0.58,0,0.00%,$0.0
"Nov 11, 2019","Nov 5, 2019",,No Portfolio,Sponsored Products,SQ 手动,ENABLED,USD,$2.0,Manual targeting,Dynamic bids - down only,4,0,0.00%,$0.0,$0.0,0,0.00%,$0.0
"Nov 11, 2019","Oct 22, 2019",,No Portfolio,Sponsored Products,"31\"" x 19\""-Auto",ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,126,1,0.79%,$0.5,$0.5,0,0.00%,$0.0
"Nov 11, 2019","Aug 22, 2019",,No Portfolio,Sponsored Products,B07JMDZBSR,ENABLED,USD,$3.0,Automatic targeting,Dynamic bids - down only,611,6,0.98%,$3.7,$0.6166667,0,0.00%,$0.0
